predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,full_r2
male_perc,0.13211692503493297,0.009724957953195784,0.26702113616544026,500,0,0.494780776279359
"male_perc:C(dominance, Treatment(reference='-dom'))",0.12661321997823075,0.009584207898548964,0.25589761374791864,500,0,0.494780776279359
"male_perc:C(valence, Treatment(reference='-val'))",0.11875307008601063,0.009381811567604526,0.24001148746927317,500,0,0.494780776279359
male_perc:C(semantic_role),0.11302966393517354,0.009218360771308744,0.22844392780400924,500,0,0.494780776279359
"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0013207068773880772,7.369432329113067e-05,0.00266927686099589,500,0,0.494780776279359
"C(valence, Treatment(reference='-val'))",0.001276798915642536,7.426438420890673e-05,0.0025805346061416913,500,0,0.494780776279359
"C(semantic_role):C(valence, Treatment(reference='-val'))",0.001147628209324747,7.225098806370821e-05,0.0023194680641286324,500,0,0.494780776279359
"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.00048526168457705944,8.016415088570911e-06,0.0009807609912133592,500,0,0.494780776279359
"C(dominance, Treatment(reference='-dom'))",3.750155807874611e-05,2.48139711385102e-06,7.579429087918382e-05,500,0,0.494780776279359
