,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.44815980490104673,0.053524862509017515,0.0413088976547558
carpenter,2.0365953456529597,0.0335606474340142,-0.18127655216680422
cashier,-0.23655547787342943,0.011258316334490719,-0.012692313753291268
ceo,-0.6990480700669909,-0.03304248551854692,-0.0976913690120314
cleaner,-0.013076775285619638,-0.023591776907841703,-0.1863696486834715
cook,-0.3235200022383138,-0.028882486748620637,-0.06767715544579611
designer,-0.1274768148789395,0.030164070760414788,0.11690068297467524
driver,1.4111057429320717,-0.05154012392437485,0.14757955263136868
lawyer,0.35519991894317426,0.05479509017720315,-0.04568346668691982
manager,0.6008902070093176,0.036313897443868856,0.43692073294279044
receptionist,-1.6287392021722926,0.05617989213054535,-0.15481770196309536
salesperson,-0.264757095664494,0.01804041569463264,0.20952201165773288
secretary,-0.8109333592288754,-0.18804866746037885,-0.19616847611827673
teacher,-0.7478442221037722,0.03126834807449648,-0.00985519403649961
