,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.3502120490061698,-0.005991274914072977,-0.12352966098087101
carpenter,1.8957475008227476,0.18485222612764607,-0.11475978865287999
cashier,-0.5778669041188733,-0.06644894940932727,-0.005059912015608863
ceo,0.8415995648983726,0.17262967084959188,-0.22234982440497505
cleaner,-0.6622580864856152,-0.03521719152526881,0.09130148821412612
cook,-0.2027106901623504,-0.0018659421067413512,0.5659921654232472
designer,-0.10992700103634852,-0.02006815391681928,0.24825045511727248
driver,1.08460761661564,0.08987917294113772,-0.2872715627010382
lawyer,0.4448073256266103,0.04854249307729559,-0.08619123697687918
manager,0.4529924227020624,0.09482496554818619,-0.10429680618728401
receptionist,-1.614388249788765,-0.20204432639098888,-0.11370860574142796
salesperson,0.7347369430684079,0.0510712759386776,-0.44680474073554677
secretary,-1.8692178836455438,-0.2519233171081947,0.46702260623712355
teacher,-0.768334607484499,-0.0582406491090563,0.1314054234025071
