predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.539253744110904,0.001737856047367806,0.9008139532722892,500,0,0.0,0.5986294308075661
lex_emb_norm,0.03835274472466831,0.001761681902502118,0.06406758964879074,500,0,0.0,0.5986294308075661
C(tense),0.010175422328429665,7.824226484001325e-18,0.016997865131192707,500,0,0.0,0.5986294308075661
log_frequency,0.009317565323763138,0.00045563841535305996,0.015564830000411953,500,0,0.0,0.5986294308075661
"C(dominance, Treatment(reference='-dom'))",0.0007823765550959711,7.102923943146708e-18,0.0013069463591867268,500,0,0.0,0.5986294308075661
C(syntactic_role),0.0006009946280026086,6.8325033404514e-18,0.001003951020570191,500,0,0.0,0.5986294308075661
"C(valence, Treatment(reference='-val'))",9.745231764231077e-05,7.118070204871075e-18,0.00016279239313517403,500,0,0.0,0.5986294308075661
C(semantic_role),4.913081906442329e-05,6.6521652612001766e-18,8.20721744304228e-05,500,0,0.0,0.5986294308075661
