,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.6175353932271175,0.015960549127429034,-0.03733214242619989
carpenter,2.4491233826555323,0.1739878055368078,-0.021916162967798043
cashier,-0.9265452133657605,-0.03631366264692312,0.17880528291518255
ceo,0.3702451104945735,0.09666381468900657,0.037850335035707006
cleaner,-0.605445459914696,-0.1003744768798597,-0.1570315467110561
cook,-0.15165432237763513,0.01522632514704975,0.14135120228434075
designer,-0.02645230712566966,0.03833565644871645,0.16979741159883632
driver,1.2066458184858488,0.02167983677430187,-0.11999437107469949
lawyer,1.021408064218421,-0.02581178648015808,-0.345202066593023
manager,0.3814339165055404,0.004845301298535337,0.022792805332125875
receptionist,-1.929677859655605,-0.05248648801923388,0.008308057612457384
salesperson,0.0444086072929762,-0.011272100524241326,0.07411094387420389
secretary,-1.6729372891275471,-0.0761758387197831,-0.03175885797904918
teacher,-0.7780878413288291,-0.06426493575249478,0.08021910909922916
