predictor,unique_r2,relative_r2
profession_embedding_10,0.08458826855996993,0.16542489295134355
lex_emb_norm,0.06165256254617146,0.12057072136599899
profession_embedding_7,0.061124014656967374,0.1195370676516041
profession_embedding_3,0.05329419537091229,0.10422469586206043
profession_embedding_2,0.050134624985554876,0.09804568780730363
profession_embedding_5,0.044014754438854053,0.08607737414751611
profession_embedding_9,0.04290712735201663,0.08391124525766672
profession_embedding_1,0.03736719916552578,0.07307709481565056
log_frequency,0.035962849705111655,0.0703306813577302
profession_embedding_4,0.013905988197053909,0.027195220425269662
profession_embedding_8,0.009713878468293413,0.01899692868900082
C(tense),0.007850695952568376,0.01535319920428965
C(syntactic_role),0.007674459671214828,0.015008543042467584
"C(dominance, Treatment(reference='-dom'))",0.0006083302529066303,0.0011896799482873685
"C(valence, Treatment(reference='-val'))",0.00035918701809511955,0.0007024434360631458
profession_embedding_6,0.00013695762318899352,0.00026784092570528617
C(semantic_role),4.4324492101677215e-05,8.668311204223604e-05
