,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.5405635892708598,0.02908370316388103,-0.11413086526496527
C(semantic_role)[T.patient],0.02908370316388103,0.0020506024311173674,-0.0013767255139371193
C(syntactic_role)[T.subject],-0.11413086526496527,-0.0013767255139371193,0.03024701491357762
