,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5576629709568137,0.021571095233504218,0.15831735940063685
carpenter,2.4401041997302206,0.1821013378772618,0.060748365978475556
cashier,-0.8558892236380314,0.01681509642192846,-0.010103960666940874
ceo,0.4300343042675206,-0.0009488192199087369,-0.029228496231549123
cleaner,-0.7432061649754638,-0.03996742733870924,-0.051621423468869256
cook,-0.10246289999431853,0.03435973482127821,-0.004439471927475685
designer,0.2605682213255819,-0.035733707366913295,-0.0070352023702347066
driver,1.0412502521963616,-0.013224130733869471,-0.12426141042123383
lawyer,0.9932597436302528,-0.07141691505679665,0.09842409175625919
manager,0.5164933638391271,0.041478321986896736,-0.0189837509746177
receptionist,-2.180945347464102,-0.02492825751652402,0.08884818635054148
salesperson,0.22155719773665386,-0.028264785706521217,-0.07263392797151765
secretary,-1.8960393678602572,-0.0647240778284086,0.013268577849359168
teacher,-0.682387249545317,-0.017117465566794426,-0.10129893730170593
