,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.0034753231282262805,0.0037157639047983217,0.00048679279184272084,-0.0003566695194927201,-0.0011473045932479842,0.0008353738444180146,-0.0011948470267262718,-0.0006462824435999745,-0.0018541762107678389,0.0008243709058693852,-0.0002929148095337559,-0.0006820270629819609,-0.0010759425476538505,-0.00020773950283849434,-0.002483852054601426
C(profession)[T.carpenter],0.0037157639047983217,0.00833996855416689,0.0016845168280493186,-0.0001660491437609926,-0.0019807008392899376,0.002427327975877436,-0.0021538613341724024,-0.000916869788110602,-0.003963086452304684,0.002438975295132279,-0.00018741302610060455,-0.0011386766674901755,-0.0021431906355693277,-2.583212231602069e-05,-0.0060224827475523586
C(profession)[T.cashier],0.00048679279184272084,0.0016845168280493186,0.0008613085382181588,-7.888883466795095e-05,-0.0004152510880819842,0.00040530380906910455,-0.0004467702028591533,-0.00021694949256389587,-0.0007837930791973321,0.00040820548895260884,-8.161944373275714e-05,-0.0002585656547151804,-0.00044629814273535937,-5.232721098334324e-05,-0.001133561296181059
C(profession)[T.ceo],-0.0003566695194927201,-0.0001660491437609926,-7.888883466795095e-05,0.0005886801956831321,-9.859564026946908e-06,-6.920654830207573e-05,-1.022366701797614e-05,-2.6437554532696506e-05,-6.521853333629064e-06,-6.61193616522588e-05,-4.0099891035291595e-05,-3.168623125352293e-05,-2.6308238425345506e-05,-4.477695978660436e-05,1.9541656931490097e-05
C(profession)[T.cleaner],-0.0011473045932479842,-0.0019807008392899376,-0.0004152510880819842,-9.859564026946908e-06,0.000881783211142904,-0.0005374362252127826,0.0004505112268050146,0.00018350024611833344,0.0008080303044025027,-0.0005352865968837472,1.9290702005119335e-05,0.00021783531856745618,0.0004225228528493775,-1.9179999574147063e-05,0.001217265258008125
C(profession)[T.cook],0.0008353738444180146,0.002427327975877436,0.00040530380906910455,-6.920654830207573e-05,-0.0005374362252127826,0.0012206702740112099,-0.0005776645175180373,-0.0002417199940856461,-0.0010715596462568533,0.0006700615989915232,-4.4224535576291496e-05,-0.00030355402754109114,-0.0005775967131710619,-7.015045069961263e-07,-0.0016264999036342588
C(profession)[T.designer],-0.0011948470267262718,-0.0021538613341724024,-0.0004467702028591533,-1.022366701797614e-05,0.0004505112268050146,-0.0005776645175180373,0.0009803424599848921,0.00023967455900984535,0.0009431104088311881,-0.0005676993327006929,5.622136008251129e-05,0.0002792556385846436,0.0005102800587121813,1.3820515956163998e-05,0.0013875923223535586
C(profession)[T.driver],-0.0006462824435999745,-0.000916869788110602,-0.00021694949256389587,-2.6437554532696506e-05,0.00018350024611833344,-0.0002417199940856461,0.00023967455900984535,0.0007268085243427022,0.00041813626891570865,-0.0002197890998147853,4.58711444496841e-05,0.0001390918114353771,0.00023387791436636941,2.6170109728909466e-05,0.0005811137319096789
C(profession)[T.lawyer],-0.0018541762107678389,-0.003963086452304684,-0.0007837930791973321,-6.521853333629064e-06,0.0008080303044025027,-0.0010715596462568533,0.0009431104088311881,0.00041813626891570865,0.002112108577337602,-0.0011082439928723129,0.00019061536748644721,0.0006594745347279703,0.0011562281071908057,0.00011174080486963956,0.0030251380129551995
C(profession)[T.manager],0.0008243709058693852,0.002438975295132279,0.00040820548895260884,-6.61193616522588e-05,-0.0005352865968837472,0.0006700615989915232,-0.0005676993327006929,-0.0002197890998147853,-0.0011082439928723129,0.0012871547771356425,-2.8417120298803683e-05,-0.00030491311780662884,-0.0005980769767300252,1.6905373496245794e-05,-0.0017343657696885163
C(profession)[T.receptionist],-0.0002929148095337559,-0.00018741302610060455,-8.161944373275714e-05,-4.0099891035291595e-05,1.9290702005119335e-05,-4.4224535576291496e-05,5.622136008251129e-05,4.58711444496841e-05,0.00019061536748644721,-2.8417120298803683e-05,0.0007239111533923266,9.308325702822996e-05,0.00011743851361094557,5.9867238294607565e-05,0.0001746762765064524
C(profession)[T.salesperson],-0.0006820270629819609,-0.0011386766674901755,-0.0002585656547151804,-3.168623125352293e-05,0.00021783531856745618,-0.00030355402754109114,0.0002792556385846436,0.0001390918114353771,0.0006594745347279703,-0.00030491311780662884,9.308325702822996e-05,0.0008220839386095784,0.0003939501567686891,8.581476860072727e-05,0.0008958682221730418
C(profession)[T.secretary],-0.0010759425476538505,-0.0021431906355693277,-0.00044629814273535937,-2.6308238425345506e-05,0.0004225228528493775,-0.0005775967131710619,0.0005102800587121813,0.00023387791436636941,0.0011562281071908057,-0.0005980769767300252,0.00011743851361094557,0.0003939501567686891,0.0011236126163866338,0.00012428802424104446,0.0017322690534773192
C(profession)[T.teacher],-0.00020773950283849434,-2.583212231602069e-05,-5.232721098334324e-05,-4.477695978660436e-05,-1.9179999574147063e-05,-7.015045069961263e-07,1.3820515956163998e-05,2.6170109728909466e-05,0.00011174080486963956,1.6905373496245794e-05,5.9867238294607565e-05,8.581476860072727e-05,0.00012428802424104446,0.0007663804600309079,0.00011632661287112852
C(syntactic_role)[T.subject],-0.002483852054601426,-0.0060224827475523586,-0.001133561296181059,1.9541656931490097e-05,0.001217265258008125,-0.0016264999036342588,0.0013875923223535586,0.0005811137319096789,0.0030251380129551995,-0.0017343657696885163,0.0001746762765064524,0.0008958682221730418,0.0017322690534773192,0.00011632661287112852,0.005885808879340197
