,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.3971442633821761,0.00569455897054338,0.057157015920409705,-0.0710005228302838,-0.0041363869573950345
accountant,-0.16991211892800934,-0.06952238920376125,-0.04211713246675881,-0.053014901233361444,-0.023796000241429704
administrator,-0.7609323246341524,-0.04773380154379968,0.10668553992116628,-0.09305156011831137,-0.0578570572984907
agronomist,0.11415424251320112,-0.03365754630580668,0.17963038168330822,-0.04827530327737604,0.05289273530105055
binman,0.8266662555359756,0.11803217972513201,-0.22860411226736782,0.06951084244798662,0.09566786643254101
bodyguard,0.9724337379718396,0.004238813993038544,0.07191183627447273,0.0015026106240689746,0.0389588307948848
bookbinder,-0.03705748062167761,0.028957684365028213,-0.13782609500427564,0.10634280865993781,-0.08056985599114695
builder,1.2411299684495363,0.19573742923701706,0.056978221827092924,0.14561221330883342,0.007594908253045042
cashier,-1.6577966149828836,-0.1320880986579504,0.19149529344971372,-0.17442245564269898,-0.059446645344787996
chauffeur,1.500945062925994,0.03621340362725185,-0.08236907317584266,0.033443651658737354,0.02721890191522656
colonel,1.6832127524276128,0.13551293733918476,-0.2879323274578839,0.012481524126037924,-0.02208085694355067
doctor,-0.0349829902040721,-0.017880684907168504,-0.19292769740188184,0.002559871982319871,0.04271188588024327
electrician,1.098410541409483,0.18495752044594893,-0.03507886426443942,0.0829826275731271,0.09908712613420627
farmer,1.4567164512952249,0.06812524943527334,-0.27258005775376903,0.06928524015132566,-0.024638326176242238
farmhand,0.6443353740791645,0.00013391093979318844,-0.1893445234551422,-0.009603499877530782,0.029981592037416276
fisherman,2.0258785427932335,0.07323441515547927,0.08878897535329118,0.01606986021806759,-0.03315909248153718
hawker,0.17390995879250826,-0.08511369324881121,0.0011624740210916147,-0.04562905006377417,0.04605027418208248
housekeeper,-2.3893491075648674,-0.09061063325759466,0.2819376491725989,-0.05376566006088116,-0.08745673779679046
manager,-0.4743980312317427,-0.06977430845826527,0.1401373680024375,-0.08018636793871574,0.06627411799840559
midwife,-3.7266665548162745,-0.0848154056432947,0.4933466328082396,-0.08036478970532218,-0.0672476128389359
molder,-0.7217228065356969,-0.05749787197209376,0.08592179922192872,-0.051233711980846086,-0.014102673197030433
paralegal,-1.6613727451722649,-0.08621090469669011,0.22926093838846964,-0.1432955570567141,-0.020153654601694614
programmer,0.014204914086107146,0.09229022076441455,0.12705949003130468,0.04546288168498047,0.1380083352443428
salesperson,-0.7554147359565473,-0.1335277395194867,0.05346780921696464,-0.06552344433037424,0.013865319163328171
scientist,-0.26444232893364517,-0.015856426296192022,-0.14315489272572948,-0.003602869306034619,-0.003781420886332801
scrivener,0.6887606759096009,0.09827978320750767,-0.20633895064156377,0.12790595402411942,-0.10638692944884945
sergeant,0.7488285539327049,0.0020533183365348882,-0.3762968119728841,0.06053105996562528,-0.01040504453161733
soldier,1.08264993647298,0.10505028122448971,0.006490847976935005,0.1316899379763482,0.005389563491571628
solicitor,-0.24258635125335232,-0.12251863054095216,-0.13254271768373938,-0.027646653498558636,-0.06538509924669422
teacher,-1.5959245676879845,-0.1256592449459819,0.1785697291779347,0.005138446903989286,-0.0425352224910937
tradesperson,-0.10874405391892863,0.024953377464956263,0.1952397911661412,0.010352090585324958,-0.019943681204755814
welder,0.7262101055066973,-0.0009977052317523384,-0.21812853702577298,0.07974472486410715,0.07938084075344477
