,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.07200392328488009,0.0011200959678844492,0.16310934308540542,-0.005215811748866172,0.02181293417138889
accountant,-0.287598286901901,-0.047674972543164884,-0.02400118847329619,-0.018164189289674466,0.02779814715754889
administrator,-0.6945321192507987,-0.04493040934445086,-0.06737038944452581,0.043944077456843395,-0.090647279114454
agronomist,0.0204589065824828,-0.08152163467880938,0.14301060401991122,-0.05332686940040755,0.05394872397245383
binman,1.9515630669497996,0.06020036357324012,-0.06899353033728849,-0.006361066051706413,0.05970424760897063
bodyguard,0.0010082971575780992,0.004735760027692766,0.37983193818977756,0.011752554074553225,0.02856030961504822
bookbinder,-0.3923388127759482,-0.0003584059548913895,0.06844592756008201,0.046869666228269005,0.041316795684228205
builder,1.7396357156136215,0.08681700528931773,0.028036461331576373,0.1106915533189899,-0.07505395246170705
cashier,-1.7959786729630236,-0.009386228340895886,0.038695613995812214,-0.15455640796997583,-0.08510411581083344
chauffeur,0.23770916020812122,-0.007539898965585552,0.2788607221577282,0.005452192570510926,0.05111776615454655
colonel,1.1610966697243401,0.02841858327141618,0.2164475496981947,0.10455921777345367,0.011428124346954636
doctor,0.1991333872870304,-0.04091272542738549,0.03688191159426719,-0.063494416173764,0.04877383975649227
electrician,0.7463076967164262,0.09093257372390397,0.05529077472937783,0.021483282754703924,0.0923239560762497
farmer,1.5955679116098482,0.09486985885401815,-0.22454107637393608,0.09769246571930736,0.05269093840609521
farmhand,0.4535074392218281,0.06289441887487483,0.009861244701259306,0.1097414859526182,0.02863258542409621
fisherman,2.656419698240806,0.054051662642341014,0.0184472474553362,0.0784518440800464,0.007364054323673748
hawker,0.8937861279437735,0.012888698514767316,-0.4977354463441309,0.0799958137499761,0.0010849984311415918
housekeeper,-3.2591919275471075,-0.07372716098213682,0.09864502879457096,-0.17237733065049815,-0.14547807310865435
manager,-0.4126505849389826,-0.006433296681042687,-0.130767811183849,-0.021789283459566922,-0.06298617423404684
midwife,-4.374652393766141,-0.09184101206910325,0.10408808263501311,-0.2397111764576198,0.020168355793615873
molder,-0.40961371246430484,0.029534091194946262,-0.12740973114103046,-0.01105670400423369,-0.0640792416984915
paralegal,-1.7278256702843091,-0.04743467116869756,0.16693199452697102,-0.12296647010970693,-0.08966946304093347
programmer,0.700664461497936,0.060261009710501134,-0.05263825118334616,0.01290770878082732,0.20055179632243333
salesperson,-0.49242873799538084,-0.040383635169587005,-0.14538152321666004,-0.04777779513236696,0.012285072768637287
scientist,0.20835648114795755,-0.010727765485411826,-0.20679887027857724,-0.08155607240422405,0.11205177673032725
scrivener,0.18632244934565573,-0.019905331192434025,-0.37092160136479857,0.10202022250871427,-0.05610903492554886
sergeant,1.0933719284994086,0.008663798187806705,-0.25229685170605476,0.15654339719394628,-0.028929904336026102
soldier,1.4771768288131573,0.0685859998751486,0.058073943445866076,0.17358473117031217,-0.027883240373301574
solicitor,-0.35823822043504056,-0.05974280054945479,-0.034928264696962336,-0.07478819576825661,-0.04606016066255627
teacher,-1.7167809242848986,-0.047777583360122264,0.09735980647471691,-0.128474233515155,-0.09956890095098855
tradesperson,0.154514730610685,-0.019777786481008666,0.1275352885345565,0.02790831671716877,-0.08689710673532107
welder,0.517233029550498,-0.01389860131837283,0.11423105281719777,0.01801749207612802,0.0868522247053738
