target_model,best_model_name,best_model_aic,Unnamed: 0,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,molder,-0.1793883106106971,0.0116211674891696,0.062359808136811,0.0381506903309192,0.0103645443116348
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,nurse,-2.700616071619077,-0.1477470767032706,0.0872336043621814,-0.0864027889153038,-0.0504594937781859
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,paralegal,-1.693910143124303,-0.0439313906413417,0.3460546283588461,-0.0107319893055622,0.0124121714238047
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,programmer,0.3147659277546496,-0.1097396900470067,0.2200840736790157,-0.0884184486995697,0.0231965622824713
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,salesperson,-0.2659523043442062,-0.020264179644946,0.024001622998009,-0.005764905991066,-0.0080640703525011
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,scientist,0.2159702023468709,-0.0557420777900651,-0.0535878702220829,-0.039101360398749,0.0046867245579135
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,scrivener,0.1899619076872452,-0.0660084919836654,0.2793064919451258,0.0343970065534772,-0.1161445777669542
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,secretary,-2.5186560611778983,-0.1614215471913464,0.4289843191762006,0.025869937652211,-0.1331599725135433
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,sergeant,0.7759752571336745,0.1026257784621492,-0.2058227775889708,0.0403575826607506,-0.0214678186604538
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,soldier,1.04503250026438,0.0125350896828761,-0.1856074100104816,0.0029955767204222,-0.0235917442362624
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,solicitor,-0.1572050529561842,-0.0101994534478763,-0.0470104884643321,0.0494503659982793,0.0081840508626388
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,teacher,-1.370923549402732,-0.0672946742994064,0.2922312949526425,0.0019675488698742,0.0073161838600188
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,tradesperson,0.141591454164895,-0.0028954820869474,0.1146863051127157,-0.0405634217206691,-0.0358905256219767
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,welder,0.6408053287581107,0.0748544989053189,0.1295446215671076,0.0188705920723391,0.1036936600022856
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,CEO,0.3623418403141231,-0.1103667115074984,-0.1737882205535579,0.0064045204147928,0.0435924221970257
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,accountant,-0.5309272983302441,0.0015039087921071,0.3924932588421487,0.0040362957308537,0.0022087586593173
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,administrator,-0.3397062137383801,-0.0384569210346949,0.1828986403107022,0.0236143205468416,-0.026141939142603
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,agronomist,0.4761144765936324,0.0311012984987847,0.2855781553905251,0.0501256553468218,0.0463326340198458
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,bodyguard,0.9022767842629332,-0.0186847864049316,-0.0510673491075023,0.0146541935395025,-0.0263039151096491
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,bookbinder,1.2769953422131166,-0.1239011074783162,-0.2773665451176234,0.0713597578013802,-0.0095039781031206
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,builder,1.5809351406371177,-0.0329834230127187,-0.6957785352724989,0.0501980538009106,0.0400636579419688
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,cashier,-2.0051767220324144,-0.0410824807920028,0.3822051208680576,-0.0823011362493933,-0.0320933587797685
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,chauffeur,2.073535024946505,-0.0009371147757504,-0.4187072392321677,0.0168917871642681,0.0246275879081999
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,colonel,1.953983116025401,0.1883292994694319,-0.016589330834418,0.0030176826886747,0.1055335651036079
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,doctor,0.7311762284022321,-0.0326007013139224,0.0426404860151908,0.0043420359230718,0.0692744443721222
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,electrician,0.9862529575370196,0.0444955764481032,0.451087247274461,0.0424187669899958,0.0740910849892439
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,farmer,1.5494228711588147,0.1585944142278354,0.3006474948046572,0.0182633001741841,0.0166534701164008
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,farmhand,0.8553243577267173,-0.0147677478029234,-0.3618193042262958,-0.0038230035536917,0.0502031188109662
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,fisherman,2.4603235585721968,0.1889960820076751,0.0297727310142194,0.0321868051031569,0.0569730446115684
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,hairdresser,-1.0883952994012334,0.0637812997805761,0.1651037128536479,-0.0466669869849669,-0.018872413949527
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,hawker,0.2573976676002197,-0.1164839536973265,-0.1015932350088422,0.0192305667005487,-0.0226046696831561
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,housekeeper,-4.100593645452068,0.2072262431796928,0.3791002445374871,-0.1101152116781575,-0.0775813163196448
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,manager,0.4061554988385244,-0.0594419907520921,-0.2361521298236263,-0.0138284258566485,-0.0301874308717838
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,midwife,-4.791003242154268,0.0314820886450052,0.3884993455591258,-0.0998701907653962,-0.0183369513140063
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,molder,-0.0882655744215933,-0.068751497920974,-0.1535782802962305,-0.0508365230648962,-0.0742881756301008
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,nurse,-2.770763945609798,0.0918300385473509,0.0559561632183276,-0.0784705800210927,-0.0409509449581572
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,paralegal,-1.5662604927868682,0.0526077836225211,0.2341160170926138,-0.0662683013332408,-0.0164541759586711
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,programmer,0.7425959484760003,-0.1948973791111667,-0.5285935398321031,0.0528515326474832,0.0459982058521787
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,salesperson,-0.5160270303290199,-0.0074221830466976,0.0069145347315982,-0.0323408402774973,-0.0077012668314189
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,scientist,-0.0069156147721186,0.0030506063892304,-0.0245217015481765,0.0021458251353648,0.0485766716568629
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,scrivener,1.36456519624991,-0.186315505340444,-0.4272011126970792,0.0832659727390515,-0.0472700586955209
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,secretary,-3.1121136230832813,-0.0635062673456745,0.4250372265792632,-0.0536478517427459,-0.1824068805390654
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,sergeant,1.0815782437099148,0.0411584938620459,-0.1708995440129978,0.0283946510709527,0.0315283840858609
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,soldier,1.5356297432980373,-0.0286065204193361,-0.0114959039996017,0.0442392428459743,-0.0433962383939233
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,solicitor,0.1123811401496694,0.0525612171023302,-0.183319903918336,0.0315391608956681,0.0026594792186466
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,teacher,-0.9560684404106432,0.0193325370281003,0.1491398842074804,-0.0110368783061224,-0.0660088863073201
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,tradesperson,0.0677672088458539,0.0685963593969213,0.0668869492399737,0.0221344596766238,0.0174266946510579
EleutherAI_pythia-6.9b-deduped,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,18146.189442865318,welder,1.095464798043729,-0.1054409552470197,-0.1056053371523071,0.0278913429233739,0.0643593764145364
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,CEO,0.2935880589035142,0.0836703207768585,0.0737312953962399,-0.0527601113093712,0.0226174340382231
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,accountant,-0.0422502988583123,-0.0367636226043604,-0.1635843769590995,-0.0004604548634106,-0.0083837114115359
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,administrator,0.1197450093823535,-0.0606401336198457,0.1977216065953067,0.059069933633005,0.0080790391185682
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,agronomist,0.1330430243927278,-0.0644445471263884,-0.0856026798793002,0.0005380716289662,0.0011410382881306
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,bodyguard,0.8051057731879833,-0.0877009506917834,-0.0903058071103129,-0.024088705015329,0.0348841954488413
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,bookbinder,0.2346903848341566,0.072565571608418,-0.0024580371228437,-0.0158959919771122,-0.0106825127924813
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,builder,1.4046032639848156,-0.0039771139104201,-0.2831244048872269,0.0816463955854361,0.0492815121202419
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,cashier,-0.9765299965014904,-0.0293151107387457,-0.058864402065863,-0.0468470127540844,-0.0310254376576259
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,chauffeur,1.2617903305639897,0.094795819430872,-0.4637714931886393,0.0520655677473392,0.0007138649669159
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,colonel,1.559376214550487,0.1655997521679209,-0.0795814837037348,-0.024775890726091,0.0522603909978127
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,doctor,0.243596173604457,0.0208019936172823,-0.1723841158150552,0.0087908413408858,-0.0072647773038363
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,electrician,1.213097985211969,0.0579736779675411,-0.1153594220964715,0.042062865720331,0.0506951606706501
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,farmer,1.6624745413696247,0.0343998600216009,-0.2970078758016296,0.0571056180376026,0.0445404997969213
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,farmhand,0.3601715069408076,0.0328873994751335,0.0408971338809226,-0.0605778664511812,0.0852171602526877
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,fisherman,2.592842138511496,0.2042352538493229,0.19088557209394,0.0905051084518467,0.1684618387503037
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,hairdresser,-1.1815866204937802,7.972268862452544e-05,0.1475493143097066,-0.0227267024805464,-0.0742279918149524
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,hawker,0.1495734904305634,-0.095812507145509,-0.1503538055563861,0.0750479167846863,0.0505330204353038
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,housekeeper,-3.5933620511682283,-0.2093265785695856,0.5809375908709975,-0.1218414318998124,0.0169715304601871
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,manager,0.1214612291704627,0.0506220486263531,-0.1036976062514692,0.021494397930574,-0.0095202652959727
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,midwife,-4.162433048240809,-0.0926363100728206,0.1809259806433829,-0.1131485216573829,-0.0720841323365714
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,molder,0.1675540390427215,0.089313295386895,0.2184143093937809,0.0117135446373038,-0.0118148258467026
