predictor,unique_r2,relative_r2
profession_embedding_2,0.1688156433676814,0.4708928590850501
profession_embedding_10,0.04202637982436741,0.11722801132468556
log_frequency,0.026177504190600165,0.07301929812970445
C(syntactic_role),0.026087353172199013,0.0727678316781512
profession_embedding_9,0.022386838276621024,0.06244564823292238
profession_embedding_4,0.0180180747235813,0.05025945790649155
profession_embedding_8,0.017088303771558344,0.04766596305519546
lex_emb_norm,0.0170799194314174,0.0476425758511322
C(tense),0.013663080717715936,0.038111676232883945
profession_embedding_3,0.002941244967670009,0.00820428263913365
profession_embedding_5,0.0014465560909312503,0.004035010736545971
"C(dominance, Treatment(reference='-dom'))",0.001075672514954329,0.003000471377541907
"C(valence, Treatment(reference='-val'))",0.001074115529449915,0.0029961283359783318
profession_embedding_6,0.0005958032320817486,0.00166192825386465
profession_embedding_1,2.4685373037458547e-05,6.885716071864481e-05
