,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,0.019411592617707498,0.07231983496808049,0.11750437053883639,-0.061951722832652004,0.01597572820806538
accountant,-0.32870984246996826,-0.06611830516850138,-0.08520504121969541,-0.03150401937084666,0.005945003249117381
administrator,-0.15907559414916408,-0.07900736258197809,0.273936686650429,0.04657484148938188,0.013528798429481887
agronomist,-0.12975655106015196,-0.058715811986446965,-0.03495144810997739,0.003127652035559379,-0.021380699423579858
binman,1.8037405651972263,0.018925893108124543,-0.2574214127676284,0.0494526886760718,0.13995772973648038
bodyguard,0.5162563911009727,-0.09815228259676746,-0.0814607495144621,-0.0228731727035497,0.03337512547834617
bookbinder,0.0530347872041536,0.09159113207595383,0.007992333592590835,-0.010681189782193314,-0.05983277154679753
builder,1.1341164582185086,-0.027824812819294782,-0.21494228949440258,0.07525921447837769,0.03947952726937205
cashier,-1.2713419206078436,-0.0682652597285614,0.025949954184383433,-0.07644423392690282,-0.01725383197372915
chauffeur,0.9932925957102924,0.08144314689540719,-0.4338729796703887,0.01804681498160436,-0.003705314658767646
colonel,1.2317734291926485,0.1571727388899487,-0.03984090797885709,0.0002083418558182931,0.012065553070885755
doctor,-0.010425587197858363,-0.008974597453765148,-0.10876845821556287,-0.008779815580668508,0.00014117155615801346
electrician,0.9009953395178824,0.07911586492984805,-0.1067791890084433,0.05863966921247708,-0.0014838807140247995
farmer,1.3930987172451097,0.0017346587834147023,-0.23166209095499765,0.03566867746842749,0.061232577659879925
farmhand,0.10279100449125218,0.03853796765837966,0.05835269788683642,-0.05506790905205696,0.046141941052038095
fisherman,2.2948964675951733,0.2137460675094904,0.21010258762051254,0.10339812860075373,0.10762721573347275
hawker,-0.05350064125864351,-0.11187430811970847,-0.13808745393353072,0.05411843515936044,0.029628522359897994
housekeeper,-3.8898361647404864,-0.24824014131457728,0.6349561654634354,-0.11000101454846412,-0.017595085662929878
manager,-0.13036379555555572,0.02736563216506,-0.031281436395742504,-0.002885637941165564,0.002096478891286455
midwife,-4.4040351509877524,-0.13357272540748308,0.21887682222270272,-0.15501863121954446,-0.08320286007895397
molder,-0.07128634580054906,0.09711893282761432,0.24632360671714118,0.003529323798293785,-0.034300644820042275
paralegal,-1.9707167313388299,-0.09174900368326089,0.14902333450263414,-0.11865708541092398,-0.08215242046780571
programmer,0.2716724981098036,0.05186643488504775,0.07253548438257072,0.048557080784481614,0.061585522580914674
salesperson,0.04544669217066332,-0.014236034810518652,-0.31541217379486663,-0.0011160306668791546,-0.05361728837467643
scientist,-0.024037426589266025,0.02459316072594154,-0.27908788436823306,-0.005654148999169166,-0.035868515623667066
scrivener,0.25708325091558915,-0.049943754472057414,-0.043426331581615546,0.07169270366766539,-0.06930317527411364
sergeant,0.6919545836577047,-0.011512839891869098,-0.13887555876706348,-0.008966685595106067,-0.014136684616845675
soldier,1.1925595818950054,0.1982910357606971,0.33054086243908243,0.12504307944191917,-0.031116366214217726
solicitor,-0.14406783015888291,-0.10920755435100864,-0.021286563151055832,-0.04476327644526704,0.04740467540941755
teacher,-1.2920362887477643,-0.08971967887218507,0.20400468281591147,-0.07063974239811512,-0.04005834284118515
tradesperson,0.21345335934667073,0.08316704686328188,0.19843158629897256,0.06666090121237635,-0.08561485259887398
welder,0.7636125559592453,0.030124925184138108,-0.18616920635186493,0.025026763590957127,0.034437164194197775
