predictor,unique_r2,relative_r2
profession_embedding_7,0.17838926281271406,0.37639695782905663
profession_embedding_8,0.13111201507866033,0.27664312768788396
profession_embedding_4,0.03243400196215385,0.06843494656734618
profession_embedding_10,0.030454294697065065,0.06425781292027338
profession_embedding_9,0.02811857918338201,0.059329510623136614
C(syntactic_role),0.026087353172199013,0.05504367368868386
profession_embedding_5,0.015406635236091981,0.03250762148916548
C(tense),0.013663080717715936,0.028828764330509873
profession_embedding_2,0.008955725221703847,0.01889635999079891
profession_embedding_6,0.0026560017005127223,0.005604098275305721
profession_embedding_3,0.0024677431353410384,0.005206877332191679
"C(dominance, Treatment(reference='-dom'))",0.0010756725149541069,0.0022696425550798333
"C(valence, Treatment(reference='-val'))",0.001074115529449804,0.002266357353953021
log_frequency,0.0007107805845740778,0.0014997295549033108
profession_embedding_1,0.0007080402791416196,0.0014939475778266826
lex_emb_norm,0.0006258709073221347,0.0013205722238848398
