,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.007168631411469,0.11399936761871995,-0.1560232143313813
C(semantic_role)[T.patient],0.11399936761871995,0.015161249751191748,-0.01673777157927834
C(syntactic_role)[T.subject],-0.1560232143313813,-0.01673777157927834,0.07440984186374064
