,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,0.3662409915902292,-0.045885810587400176,0.01847148476657718,-0.024832670714355094,-0.009778199524714742
carpenter,1.8968996632951092,-0.06589694505752342,-0.20438079214828744,0.03079873006698555,0.05010799472390442
cashier,-0.3536673907473884,-0.08565743060967516,-0.03480230688402959,0.04001840053531196,-0.0069569158975273954
ceo,-0.7283000505464027,-0.14410827266377163,-0.12308892827624003,-0.019783229688639083,-0.10628827562845307
cleaner,-0.1465155983437729,-0.11828561226907432,-0.20397593441367784,0.06979673896975384,-0.010367703125857905
cook,-0.4249519752281783,-0.13206953964473636,-0.09166508638086814,0.04196116634986863,-0.03242278566714369
designer,-0.11395149543350418,-0.07441336321654964,0.09966215509740084,-0.12909923705449078,-0.09649171115477327
driver,1.3314236334385257,-0.16112685487578182,0.12604212533362807,-0.045547159005297475,0.015398017463772997
lawyer,0.3153666995670501,-0.04446236642466823,-0.06392898773577083,-0.06655975667737288,-0.056742205679731796
manager,0.536967069095356,-0.06726941425614717,0.413575872762869,-0.08905361629525739,0.023318531983274198
receptionist,-1.7056194657841273,-0.040294954548652576,-0.18010464202174226,0.04295758076717966,-0.08802134485363666
salesperson,-0.337659986781436,-0.08644049369973385,0.1832232079297175,-0.025260955175993968,-0.01890339710777223
secretary,-0.7433942956195237,-0.3142462444950718,-0.21359991682039822,-0.09791530217445064,-0.21413790500161536
teacher,-0.8302503328128146,-0.06597396211487078,-0.0317081539920383,0.010213255269194064,-0.046544634421792234
