,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5576728106863965,0.02157160270273079,0.1582969360793152
carpenter,2.4401168519801497,0.18208383397940933,0.06074009471316884
cashier,-0.8558824262678487,0.016801647511976294,-0.010103476220423721
ceo,0.43002959482102565,-0.0009437964824243557,-0.029224370382646424
cleaner,-0.743210194187395,-0.03996577218934581,-0.0516147843601386
cook,-0.10245809306084336,0.034350290895152354,-0.004439379246938065
designer,0.26056150137718664,-0.035722166497900644,-0.007033671253431183
driver,1.0412338893156978,-0.013209189769555311,-0.12424433841222043
lawyer,0.9932508406886547,-0.07138893613645692,0.0984128795215327
manager,0.5164943167928276,0.04147398347724603,-0.018981398213335714
receptionist,-2.1809292600112244,-0.024946376028384298,0.08883533413436157
salesperson,0.22154734994558947,-0.02825532395557401,-0.07262398874466294
secretary,-1.8960352134521679,-0.0647292364338269,0.013266231502726121
teacher,-0.6823919686317762,-0.017120561073162968,-0.10128606911730587
