predictor,unique_r2,relative_r2
profession_embedding_7,0.14229400037500783,0.32785507232420674
profession_embedding_8,0.11997660786767184,0.2764342793512272
profession_embedding_9,0.07318533386280668,0.1686239958355685
lex_emb_norm,0.024734798340943942,0.056990660727949886
profession_embedding_5,0.014345840307000368,0.03305379354721699
profession_embedding_4,0.013988691269104292,0.03223089782890599
profession_embedding_2,0.00804334416736785,0.018532413009480886
C(tense),0.007850695952568154,0.01808853839614633
log_frequency,0.007681817816616032,0.017699431664094087
C(syntactic_role),0.007674459671214717,0.017682477995728852
profession_embedding_10,0.0055963494766789745,0.012894370511705567
profession_embedding_3,0.004606845991403485,0.010614487060013465
profession_embedding_1,0.002963339608960114,0.0068277363715711845
"C(dominance, Treatment(reference='-dom'))",0.0006083302529062973,0.001401634352382906
"C(valence, Treatment(reference='-val'))",0.0003591870180950085,0.000827591363550831
profession_embedding_6,6.0976065800244506e-05,0.000140493010318768
C(semantic_role),4.432449210156619e-05,0.00010212664993179208
