,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.423003760551443,-0.05259454237115702,0.10890450010473827,0.014731220561860388,0.03898865682737817
accountant,0.17636916593020707,0.0327338052993878,0.09774669367356896,0.02278938489138543,0.008285676108348006
administrator,-0.6680987421213559,0.00035648333390352565,-0.10824476929952276,-0.09886911848725151,-0.08643464154451737
agronomist,0.10554440036252642,0.05441326378224054,0.2395974779621163,-0.07105846461396477,0.04145187936671901
binman,0.5078316545619471,0.02879313429348879,-0.11908057654860536,0.002438556967274355,0.14744375298899737
bodyguard,0.691046573153111,-0.09956001630096874,0.2015987118273691,0.020143568681294306,-0.0038254354190772437
bookbinder,0.19359473638767025,0.02069970682052102,-0.2851961938979427,0.241011180450316,-0.11990262429821806
builder,1.395521684142491,-0.04336709139697978,-0.13727656845291802,0.15091867701969344,0.008981497690980167
cashier,-1.5170742545567701,0.05192510993508722,-0.07652471549412634,-0.19057146163816524,-0.030489581489115552
chauffeur,1.3128257050576553,-0.02308085671023732,-0.06751021752167424,-0.0551694150312604,-0.09344427274365467
colonel,1.4239934008734498,0.029722107029893467,-0.10092905111901004,0.0041278653827487265,-0.007381911241224289
doctor,-0.2123296979070814,0.044135261831439364,-0.010506459495171127,-0.039970482806919914,-0.007131418370681156
electrician,1.322144511658864,0.021128597459940286,-0.06626627284157578,0.12254727786378579,0.13267383784707923
farmer,1.3074096917784475,0.030848821978261363,-0.18906802450244012,0.11017335355456985,0.0220287435113162
farmhand,0.399549679445128,0.015392620597986231,0.08818578965683779,0.0016174173091746669,0.032129603593657304
fisherman,2.4841781771042117,0.05202020613429735,-0.0069131928100260595,0.010637583014095474,0.052738023309437096
hawker,0.2983617155436043,-0.1711725449184422,-0.053684162361859,-0.11765132298759116,0.09310645754018163
housekeeper,-2.9287313236703465,-0.009036687710690253,0.2846150983497831,-0.13380109695816703,-0.17164540835610917
manager,-0.8557612782368526,0.05244210456389393,0.13630533950571072,-0.15413259413699038,0.10361359966185577
midwife,-4.022851606506562,0.06417988566183298,0.23007001600828603,-0.13237066362562824,0.030204602340205115
molder,-0.38617295762310644,0.05592699177347349,0.047490318885347965,-0.0800171651747779,-0.12015695779554209
paralegal,-1.9814733657986245,0.06129150905800032,0.2686866781487108,-0.16121419031062256,0.0073117763492802435
programmer,0.29473010068527744,-0.0014094790247632257,0.02491742861969904,0.11770087991835515,0.07199269297297015
salesperson,-0.3754158063366117,-0.051189940925915736,-0.07827813172033883,-0.013088069049605066,0.026033651040811612
scientist,-0.05138599317691008,-0.0216575199620625,-0.19761578533132443,0.005894240953119081,0.023943759295534824
scrivener,1.2511392999657056,-0.0928088200264754,-0.3189576917277925,0.25173866253046595,-0.10838607513285353
sergeant,0.5976145453700004,-0.017608665643955718,-0.04986121816761888,0.011394559328593384,-0.04989502335262506
soldier,1.0964936570228614,-0.06600630190481402,-0.007512149151176431,0.15193469644394975,-0.06151976170264165
solicitor,-0.04048777372250243,-0.05146039142471424,-0.1383069798880584,-0.040869269568749714,0.00863356822621959
teacher,-1.7945402894641314,0.09154415146850604,0.13310831412776988,-0.07919066884859086,-0.024694385263645036
tradesperson,-0.4211736854920358,0.010183970765444077,0.016313757746721596,-0.022096137259037942,0.010146484625886971
welder,0.820151810890888,-0.016784873146662393,0.13419203838625646,0.15027099284805834,0.025199232649515253
