,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.0007022059021661774,0.0012205476692976197,4.233517717095645e-05,-0.00014853079574939467,-0.00032052453988308055,0.00013426167067785618,-0.0003190134264110526,-0.00018757417501344555,-0.00046851306533856306,0.0001333943927949651,-9.526177639111029e-05,-0.00016917574734658423,-0.0002445615050729784,-6.692789708072452e-05,-0.0007099728523304134
C(profession)[T.carpenter],0.0012205476692976197,0.003442665492426727,0.00031753778814319145,-0.0002753792223770927,-0.0008394085079202916,0.0005906599377974585,-0.0008719148215739039,-0.0004600934663670655,-0.0015054015355313527,0.0006059276488490858,-0.00020643319741827135,-0.00048644107220231807,-0.0007927165405922598,-0.00013752582494384178,-0.002534868063698837
C(profession)[T.cashier],4.233517717095645e-05,0.00031753778814319145,0.00015237145119660533,-1.9481187603591985e-05,-7.893889713110143e-05,6.655502510105397e-05,-8.50335239163489e-05,-4.3303871477054985e-05,-0.00015927022216595286,6.893873040023838e-05,-1.981595775080033e-05,-5.167891557598243e-05,-8.734980962944936e-05,-1.4192791122064552e-05,-0.00026149481018383335
C(profession)[T.ceo],-0.00014853079574939467,-0.0002753792223770927,-1.9481187603591985e-05,0.00012767623290689596,5.490929404441457e-05,-3.762511979605506e-05,5.329944725325482e-05,2.6545913378495546e-05,7.805928052611103e-05,-3.680707604117187e-05,6.485371588377392e-06,1.9787569553922727e-05,3.262420797784192e-05,-7.234109341827424e-09,0.00013443748383563237
C(profession)[T.cleaner],-0.00032052453988308055,-0.0008394085079202916,-7.893889713110143e-05,5.490929404441457e-05,0.00028018133363094937,-0.0001388094340417807,0.00019090108865104573,9.700403685684517e-05,0.0003173428662941058,-0.00014008460926302448,3.5258328847582845e-05,9.415633664803752e-05,0.00015651852225963866,1.7450467119165425e-05,0.0005330469931412738
C(profession)[T.cook],0.00013426167067785618,0.0005906599377974585,6.655502510105397e-05,-3.762511979605506e-05,-0.0001388094340417807,0.00023163675424085065,-0.00014442034648028446,-7.153871767713235e-05,-0.00026346138990975687,0.00012041921618754406,-2.8130716381982235e-05,-8.034131558928986e-05,-0.00013773329945337504,-1.6822356035894464e-05,-0.0004418731186647799
C(profession)[T.designer],-0.0003190134264110526,-0.0008719148215739039,-8.50335239163489e-05,5.329944725325482e-05,0.00019090108865104573,-0.00014442034648028446,0.00030258345705312797,0.00010989541730495734,0.00035355527753878414,-0.00014766912765148456,4.483768617166898e-05,0.00011017427256002072,0.00018023849130464092,2.6554941418566082e-05,0.0005882297389377392
C(profession)[T.driver],-0.00018757417501344555,-0.0004600934663670655,-4.3303871477054985e-05,2.6545913378495546e-05,9.700403685684517e-05,-7.153871767713235e-05,0.00010989541730495734,0.00017067396909574152,0.00019099004993847538,-7.14808887799779e-05,2.9161299040413675e-05,6.297171883905408e-05,9.904271489934027e-05,1.9122184700293628e-05,0.00031065535327653933
C(profession)[T.lawyer],-0.00046851306533856306,-0.0015054015355313527,-0.00015927022216595286,7.805928052611103e-05,0.0003173428662941058,-0.00026346138990975687,0.00035355527753878414,0.00019099004993847538,0.0007774873749456262,-0.00028203584484927727,0.00011795059077910312,0.0002590553535637476,0.0004172571521339927,8.989079772166215e-05,0.0012648366869197098
C(profession)[T.manager],0.0001333943927949651,0.0006059276488490858,6.893873040023838e-05,-3.680707604117187e-05,-0.00014008460926302448,0.00012041921618754406,-0.00014766912765148456,-7.14808887799779e-05,-0.00028203584484927727,0.00024496583793034917,-3.247587587221657e-05,-8.958829495725409e-05,-0.00015272339369723509,-2.0691260800623765e-05,-0.0004842955216094232
C(profession)[T.receptionist],-9.526177639111029e-05,-0.00020643319741827135,-1.981595775080033e-05,6.485371588377392e-06,3.5258328847582845e-05,-2.8130716381982235e-05,4.483768617166898e-05,2.9161299040413675e-05,0.00011795059077910312,-3.247587587221657e-05,0.00014471815466300862,5.428822993193087e-05,7.879946391984089e-05,2.753685385320288e-05,0.00020639632468212664
C(profession)[T.salesperson],-0.00016917574734658423,-0.00048644107220231807,-5.167891557598243e-05,1.9787569553922727e-05,9.415633664803752e-05,-8.034131558928986e-05,0.00011017427256002072,6.297171883905408e-05,0.0002590553535637476,-8.958829495725409e-05,5.428822993193087e-05,0.00021596193849507611,0.0001685651267390886,4.8575264871666716e-05,0.00046672491204179296
C(profession)[T.secretary],-0.0002445615050729784,-0.0007927165405922598,-8.734980962944936e-05,3.262420797784192e-05,0.00015651852225963866,-0.00013773329945337504,0.00018023849130464092,9.904271489934027e-05,0.0004172571521339927,-0.00015272339369723509,7.879946391984089e-05,0.0001685651267390886,0.000374766569046409,7.95833687597545e-05,0.0007979471070225433
C(profession)[T.teacher],-6.692789708072452e-05,-0.00013752582494384178,-1.4192791122064552e-05,-7.234109341827424e-09,1.7450467119165425e-05,-1.6822356035894464e-05,2.6554941418566082e-05,1.9122184700293628e-05,8.989079772166215e-05,-2.0691260800623765e-05,2.753685385320288e-05,4.8575264871666716e-05,7.95833687597545e-05,0.00015360458714207324,0.0001983719133901693
C(syntactic_role)[T.subject],-0.0007099728523304134,-0.002534868063698837,-0.00026149481018383335,0.00013443748383563237,0.0005330469931412738,-0.0004418731186647799,0.0005882297389377392,0.00031065535327653933,0.0012648366869197098,-0.0004842955216094232,0.00020639632468212664,0.00046672491204179296,0.0007979471070225433,0.0001983719133901693,0.0029224703371829143
