profession,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5,profession_embedding_6,profession_embedding_7,profession_embedding_8,profession_embedding_9,profession_embedding_10
colonel,2691.5330971485364,-680.4785988050702,-33.22810037198635,47.675090733850254,-45.61124412544648,-9.9943538414402,-7.950272222613085,-11.950607862509237,-19.565798863196136,-35.60889143837382
sergeant,2080.6831214618883,-495.57047600045127,5.6332253577561495,75.13454982877364,-30.000698480480573,12.499307566199342,12.123534097822471,-5.291132545509517,2.5105401755895356,-0.23366997875977258
soldier,6483.791495129636,-1365.4315546690284,90.95369975138568,161.33156623562544,-123.45645200735053,19.868439146215454,-0.6203608667076014,-24.59737144819525,0.3546224030535854,14.441846132811602
CEO,3716.5172505803353,-719.4867690015845,-172.2936586879772,-132.8217562704659,-30.289695974372535,-35.51656695656473,78.16854874650889,-46.07301720531764,6.044999990317138,-2.361376882212251
administrator,937.0928841768931,-67.541604072488,-53.36381615816442,-0.5908827146733121,0.881291379508114,0.015055427045460305,-1.211883480180589,0.21887689682279293,-10.231889186365654,-3.353459130346701
scientist,5129.506585584674,-981.4334524181946,-169.97299426254654,-28.191199933553342,-59.461825764695355,-48.68030912398879,16.220050669037544,70.08574245903911,-21.882048481346594,-13.131526484178693
doctor,23441.042665328143,-453.6017764150334,421.67616848896273,-21.01324982200172,104.2675606234165,-1.5764813976838434,-1.5417765927200882,1.6722853845454864,0.2613051613553316,-0.9783200028291318
teacher,11539.409335472626,2095.0324222837676,-541.0247218079741,112.04652075891117,29.000965308107485,-43.37740710353271,3.963751774916394,-9.923965913110624,-5.870029527506734,4.211875541143179
manager,8426.67724101606,-354.06541301580273,-435.4568294230589,-90.30571209689657,-21.39492920948002,126.84102673819535,-16.07674000858072,6.1724994362507015,3.0648920655486864,-1.8197399143727642
solicitor,537.9634961323123,-87.39379743508015,-26.23362206039128,-3.3461347594738733,-1.120591573770307,-6.833846433333942,-4.654615716613105,-2.468084212505794,1.311300430569926,1.139911588597918
programmer,991.9365709212393,-252.00300883754693,-24.42454967122743,-39.93588989038683,-15.215929337128147,-10.716693931682096,4.079057162183263,11.586550777647528,-27.42936293254404,50.806545433516355
midwife,266.4541415522764,260.3357392370015,-9.383664863426866,29.643255573355205,5.898062849493451,2.820830298823021,22.275465078391882,27.14136996954202,41.26872180748965,2.810600893006521
accountant,596.3221111148332,-51.01148814445244,-34.080343208684695,-10.009583940734768,-2.338862217125192,-4.395158186508625,-4.474966554008159,0.6826453671307526,-4.004665039179526,5.028375307420035
paralegal,58.14420397892922,40.31229088917499,-8.375988913310382,2.539751968461651,1.295192029077343,1.0610629030669454,1.130368611682471,-0.47859699202567707,-0.2391819290248679,0.2647112814780027
cashier,374.274250298821,62.75243030596969,1.1834451267804944,33.77676360610449,-2.512685038218977,6.619331673999174,12.567977920471687,4.1853833763559845,10.753033748953614,-1.8771034853893573
scrivener,45.25441446757492,-8.652878085447915,-0.571168844146572,2.3165145448764526,-1.0463187318379172,0.6872943456414045,0.7894177782273957,-0.3025292730907788,-0.4054312210315185,-1.4709124207767164
salesperson,86.2389839005252,-0.12911503447383527,-4.442968538325262,-2.458155416351926,-0.5304112371297426,-2.0247271255920887,-1.8419748359376207,0.09750865429019961,-0.0698517147581803,0.1222935686872057
bodyguard,759.8542981645696,-8.933067502021784,16.93316077882976,5.447303383791172,-15.835820280257916,-0.657654948162829,-3.8414581026669943,3.900868140691875,7.692210463800228,3.8399313768266445
