,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.6175360502921464,0.01595994389484789,-0.03733283840538846
carpenter,2.449134843646489,0.17396688572266797,-0.021918086576176495
cashier,-0.9265488524133483,-0.03630973071332398,0.1788085968794843
ceo,0.37025294632246747,0.09664860774376903,0.03784990239242475
cleaner,-0.6054517022123437,-0.10036038494121037,-0.15703318070215153
cook,-0.1516542935657844,0.015224040247879595,0.14135342324556563
designer,-0.02645071770619563,0.038330017033481524,0.16979987243519876
driver,1.2066467820349729,0.021679992130337646,-0.11999642806188988
lawyer,1.0214076963815144,-0.025805614202000098,-0.3452074787314033
manager,0.3814332945300577,0.004846125872206772,0.022793227769818885
receptionist,-1.9296788410666594,-0.05248489457795358,0.008308393553400196
salesperson,0.04440655544690669,-0.011269431691311609,0.07411237010273276
secretary,-1.6729405450619945,-0.07616935336207425,-0.031758867741545536
teacher,-0.7780932165644487,-0.0642562031541321,0.08022109383787315
