,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.3322160569153723,-0.01281191850966738,0.16681950826637226,-0.0139110562910504,0.010942348262247716
accountant,-0.012504689583830641,-0.033258165116057684,-0.038904869345157966,0.018613188002880775,0.01543352483253696
administrator,-0.8359558728640942,-0.06472421960523199,-0.0606950158215494,-0.018941544582719114,-0.033549074034091526
agronomist,0.24399110004993615,-0.06401020482110227,0.12166230124371372,0.008430134659685984,0.006681704758660481
binman,2.575197240954777,0.09816206723931305,-0.06541924526228365,0.05114230822264393,0.05388100841938579
bodyguard,-0.07796783985957749,0.0016345894304592586,0.3682185234201325,0.01651759471811748,0.014220527206138962
bookbinder,-0.19258512554840584,0.012586354890579406,0.052260447772621704,0.0605252743575492,0.049524217168126446
builder,1.4891910515839473,0.0850597317992541,0.034525111298355164,0.08046138447358238,-0.05893446468143802
cashier,-1.288741620161368,0.017212706064822246,0.03364998420258967,-0.1392919677101321,-0.054138311927105706
chauffeur,0.523279099866097,0.0051354594173514505,0.28628387082168466,0.00033684889427907104,0.07644593651363102
colonel,0.9078163281537114,0.018574894151446354,0.22280054237835614,0.09137041794822026,0.0022743548380646963
doctor,-0.3290220665572691,-0.08631915105610892,0.06161913244930773,-0.09992170221301205,0.030283100072684546
electrician,0.578327089286872,0.09110792034013188,0.05288282653048521,0.053607960077526454,0.04139136515486144
farmer,1.4467285808398718,0.09594245601143359,-0.22489783404030794,0.12198927311962643,0.01910939185324292
farmhand,0.7799965156259506,0.10552877819934274,-0.015447148498073264,0.15492710643803223,0.01910522985319441
fisherman,2.5734182665936656,0.06716498250996468,0.0157971250310597,0.12281095034643728,-0.04516642913777382
hawker,0.9247172729546803,0.012828855460262188,-0.5049008683148787,0.058047648401947684,0.026283485141784645
housekeeper,-3.2568718584140455,-0.09971552401256766,0.1377258868307421,-0.2315524957297369,-0.08699743752874584
manager,-0.9392184333571394,-0.049434197885953074,-0.11588955014541925,-0.1036081812002191,-0.030645362687911223
midwife,-4.3087523377152905,-0.09188616020049821,0.12149843514668131,-0.2611798404838155,0.042054548008993525
molder,-0.10542324486207737,0.05015095745967274,-0.12997705639074128,0.016702699591327027,-0.05974475801782386
paralegal,-1.6793288233784756,-0.04602465416468617,0.1654986047379296,-0.1403430218162454,-0.06801933256267673
programmer,0.48910685800501724,0.05198032001878492,-0.028187535458814986,0.09329067111704177,0.09844854405516695
salesperson,-0.47278326637108997,-0.048477347028655284,-0.14177337745310165,-0.05329722209255464,0.014161271230834056
scientist,-0.1431759529421655,-0.030103817616121773,-0.21388899009295192,-0.058527710129966694,0.049699664191903
scrivener,0.23327635492217352,-0.02774263307625465,-0.37226569718489194,0.0622403804562929,-0.009673383483864553
sergeant,1.2535411499658204,0.0199930699607613,-0.271333197375863,0.1504066869890514,0.0010051194360888285
soldier,1.2372280630760766,0.0676385000694316,0.0560390259758772,0.15365931885746872,-0.018990067649975746
solicitor,-0.2729484888695871,-0.06580111486136725,-0.028594766309839866,-0.10113283595437404,-0.0169809165382265
teacher,-2.168141985129991,-0.09054633865679586,0.09977061818500982,-0.2001629310911462,-0.07061063626105615
tradesperson,0.5846490312997423,0.012491638301868396,0.11154852886608087,0.06435463205808382,-0.08030710648280928
welder,0.5751736589083839,-0.0023378347285972698,0.10357467854736402,0.0424360305344794,0.06281193999190374
