,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5914270233389127,0.007005921026323538,-0.10208528991152331
carpenter,2.7554883270140107,0.08280368058619163,-0.15950169430691888
cashier,-1.0896897500128935,0.0399827548851619,-0.009139581952537015
ceo,0.7342999555818817,-0.007046871095145488,-0.08738191887735376
cleaner,-0.9361841749919068,-0.04806517260573746,0.33857395346021446
cook,-0.28124919238054935,0.030822765340354445,0.35424818832711524
designer,0.1413455003857105,0.0051774860053094875,-0.0037127826302367516
driver,1.1257106263050136,-0.01406051825017565,-0.24302532681677935
lawyer,1.0376193102484508,0.03665433304819025,0.039909893675174404
manager,0.40290405816711544,-0.005672280597892739,-0.20136038609490695
receptionist,-1.8217397573721148,-0.04418185247587178,0.09382824851005997
salesperson,0.33237695512696047,-0.008139965534429926,-0.09426738787301764
secretary,-1.998028304878378,-0.01885958450281066,0.028453016243664773
teacher,-0.9942805764532568,-0.05642069582792231,0.04546106824183434
