,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5914269816081629,0.007005953442744879,-0.10208524147132857
carpenter,2.755488438127247,0.08280342473336597,-0.15950167425333964
cashier,-1.0896894219841526,0.039982055938297345,-0.009139522806928112
ceo,0.7342998264082194,-0.007046648223469272,-0.08738188959138972
cleaner,-0.9361842793674267,-0.04806476155836821,0.3385737461326116
cook,-0.2812489524942906,0.03082250873213836,0.35424796301525147
designer,0.14134551154371655,0.0051774647859276065,-0.0037127844545464883
driver,1.1257103966286357,-0.014060185236803559,-0.24302520762301943
lawyer,1.0376193941551652,0.036654218250362774,0.03990983371736622
manager,0.40290395730926676,-0.005672199939368261,-0.20136026485226058
receptionist,-1.8217397769852641,-0.0441817999752451,0.09382824577642554
salesperson,0.33237686336001415,-0.00813983381855418,-0.0942673381349075
secretary,-1.9980281810253537,-0.018859870398350707,0.0284530715636536
teacher,-0.9942807574686083,-0.05642032673627898,0.04546106299497192
