predictor,unique_r2,relative_r2
profession_embedding_7,0.08632820715826839,0.240237601096119
profession_embedding_10,0.07110501255554869,0.19787388391997135
profession_embedding_2,0.03211078819431623,0.08935919068683282
profession_embedding_9,0.029839890491416443,0.08303964537901531
profession_embedding_3,0.02778493853265851,0.07732104255856402
profession_embedding_1,0.025020871812819756,0.06962908670888111
log_frequency,0.023801825437119617,0.066236675507914
profession_embedding_4,0.02045396800033028,0.056920123410966625
C(syntactic_role),0.01076488753799465,0.029956961268245746
profession_embedding_5,0.010136730391886006,0.028208900340536892
C(tense),0.007465804424757971,0.020776140317248098
lex_emb_norm,0.004884850715918043,0.01359375870685404
profession_embedding_8,0.004813337088720004,0.013394747713700413
"C(valence, Treatment(reference='-val'))",0.0032597874995639042,0.009071467539487087
C(semantic_role),0.0006363306162677773,0.001770806388645639
"C(dominance, Treatment(reference='-dom'))",0.0004732368368155493,0.001316942470708939
profession_embedding_6,0.0004646425651013697,0.0012930259863089156
