model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5,profession_embedding_6,profession_embedding_7,profession_embedding_8,profession_embedding_9,profession_embedding_10
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,colonel,4215,1.6062381917685447,"A colonel acknowledged a parent. As for the colonel,",0.4132279753684997,0.0182923674583435,22.590185165405277,3.117515563964844,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,colonel,4215,1.6062381917685447,"A colonel intrigued a parent. As for the colonel,",0.4231148362159729,0.0378628447651863,11.174935340881348,2.4136734008789062,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,colonel,4215,1.6062381917685447,"A colonel directed a parent. As for the colonel,",0.3359733521938324,0.0271723605692386,12.36452579498291,2.51483154296875,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,colonel,4215,1.6062381917685447,"A colonel complimented a parent. As for the colonel,",0.3609987795352936,0.0179585423320531,20.10178565979004,3.0008087158203125,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,colonel,4215,1.6062381917685447,"A colonel commended a parent. As for the colonel,",0.3669543862342834,0.0133714117109775,27.443204879760746,3.312118530273437,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,colonel,4215,1.6062381917685447,"A colonel alarmed a parent. As for the colonel,",0.4108896553516388,0.0285939183086156,14.369827270507812,2.665130615234375,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,colonel,4215,1.6062381917685447,"A colonel intimidated a parent. As for the colonel,",0.4143699109554291,0.0237402152270078,17.454343795776367,2.859588623046875,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,colonel,4215,1.6062381917685447,"A colonel rushed a parent. As for the colonel,",0.4045183956623077,0.0305026173591613,13.261759757995604,2.5848846435546875,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,colonel,4215,1.6062381917685447,"A colonel commanded a parent. As for the colonel,",0.3994270861148834,0.0127422697842121,31.346620559692383,3.445106506347656,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
gpt2,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,colonel,4215,1.6062381917685447,"A colonel disliked a parent. As for the colonel,",0.4875508546829223,0.0146321691572666,33.32047653198242,3.506172180175781,0.48289800751821654,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
