predictor,unique_r2,relative_r2
profession_embedding_5,0.08293773406732319,0.2109451143273318
profession_embedding_4,0.06296642071660896,0.1601497673672415
profession_embedding_3,0.046083705987651435,0.11721000986476585
profession_embedding_7,0.0390288826902524,0.09926666328357084
log_frequency,0.03845753463988333,0.0978134878241597
profession_embedding_9,0.02742909788095771,0.06976359136719953
profession_embedding_6,0.026754452625592062,0.06804768820051815
profession_embedding_1,0.026015984298155437,0.06616945644617839
C(tense),0.01851378877474108,0.04708825643282824
profession_embedding_10,0.014802166544795603,0.037648059103586394
profession_embedding_8,0.006202292671820819,0.01577500701534468
profession_embedding_2,0.0023656475252614717,0.006016824468213454
C(syntactic_role),0.0008773891569087144,0.0022315651385343364
"C(dominance, Treatment(reference='-dom'))",0.0006309852672682359,0.0016048576783483847
C(semantic_role),5.9284198253073406e-05,0.00015078434585815296
"C(valence, Treatment(reference='-val'))",4.673524188003597e-05,0.00011886713632057007
