,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.0077169675200266,0.11406532863612628,-0.1561159708050794
C(semantic_role)[T.patient],0.11406532863612628,0.015166969866291397,-0.016753208457202934
C(syntactic_role)[T.subject],-0.1561159708050794,-0.016753208457202934,0.07441907760684305
