predictor,unique_r2,relative_r2
profession_embedding_9,0.19488230646302251,0.5225416659241319
profession_embedding_3,0.03370622288185354,0.0903771418573382
lex_emb_norm,0.0330969243116066,0.08874341791533201
profession_embedding_8,0.02622013094318676,0.0703045399680826
profession_embedding_5,0.019924524959943124,0.053424010903171
profession_embedding_1,0.016262881884043234,0.04360597709791461
profession_embedding_6,0.012717511497779777,0.034099707485348685
profession_embedding_10,0.009310887831751047,0.02496546211474093
log_frequency,0.00910958700554676,0.02442571034873517
profession_embedding_4,0.008482110200296877,0.022743244756579222
C(tense),0.004197793765923996,0.011255624933134013
C(syntactic_role),0.002355696621826886,0.006316374531491058
profession_embedding_2,0.0015462026427933706,0.004145862800401774
profession_embedding_7,0.0007446681450673509,0.0019966929791954166
"C(valence, Treatment(reference='-val'))",0.00037035712405697474,0.0009930456597316713
"C(dominance, Treatment(reference='-dom'))",1.3769408798602889e-05,3.6920179892152334e-05
C(semantic_role),9.17479163775603e-06,2.4600544779623165e-05
