,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.003303377529223966,0.003381930192328529,0.00043503074889541675,-0.000328404280349685,-0.0010453309313227007,0.000750820221650256,-0.0010894250500389732,-0.0005920305272148822,-0.0016953643984050945,0.0007419001420167947,-0.000272840623545683,-0.0006267634702673711,-0.0009863621044670897,-0.00019618065135847422,-0.002278099247973304
C(profession)[T.carpenter],0.003381930192328529,0.007653306733246192,0.0014981230780358901,-0.0001545832417937028,-0.001779609630068434,0.0021622533998418908,-0.001938505565328618,-0.0008312947459328849,-0.0035863938802938645,0.0021765486334145274,-0.0001831595017753103,-0.0010394734856662101,-0.001947956392877466,-4.0911033228780325e-05,-0.0054863455708590156
C(profession)[T.cashier],0.00043503074889541675,0.0014981230780358901,0.0006259500891367565,-6.080963788547474e-05,-0.0003550472890487618,0.00036042557689958994,-0.00038376840390872693,-0.00018301976463268614,-0.0006851629330050196,0.00036378050285044,-6.606051891223252e-05,-0.00022191290182782913,-0.00038814503757176986,-4.0987000091913326e-05,-0.0010089360265777864
C(profession)[T.ceo],-0.000328404280349685,-0.0001545832417937028,-6.080963788547474e-05,0.0003882438274715762,6.160600412142103e-06,-5.5065838814305086e-05,5.819096543610945e-06,-1.0852605479753402e-05,1.187839527226755e-05,-5.2425530275556443e-05,-2.446141464298378e-05,-1.5463267060800297e-05,-8.964115481102182e-06,-2.885987734126637e-05,3.140426455769622e-05
C(profession)[T.cleaner],-0.0010453309313227007,-0.001779609630068434,-0.0003550472890487618,6.160600412142103e-06,0.0006764252820483066,-0.0004664229381644435,0.0004180540142779182,0.00017903306592302105,0.000744758987350847,-0.0004655670997688636,3.316354527805902e-05,0.00021190598656454482,0.0003974000871879611,-5.995809660763605e-07,0.001116586485405888
C(profession)[T.cook],0.000750820221650256,0.0021622533998418908,0.00036042557689958994,-5.5065838814305086e-05,-0.0004664229381644435,0.0009422075946502636,-0.0005032529935533435,-0.00020915260616725899,-0.0009444213179252874,0.0005901809102500838,-3.777793615771626e-05,-0.0002663319952647801,-0.0005090756227840773,-3.64747830689497e-07,-0.0014513765462067143
C(profession)[T.designer],-0.0010894250500389732,-0.001938505565328618,-0.00038376840390872693,5.819096543610945e-06,0.0004180540142779182,-0.0005032529935533435,0.0007685646825495388,0.00022880413204419826,0.000868397553450546,-0.0004966073225383152,6.581919375468968e-05,0.00026725577202018247,0.0004774002850501385,2.8639383510281923e-05,0.0012767757259710775
C(profession)[T.driver],-0.0005920305272148822,-0.0008312947459328849,-0.00018301976463268614,-1.0852605479753402e-05,0.00017903306592302105,-0.00020915260616725899,0.00022880413204419826,0.000513923501347437,0.00039549232243408264,-0.00019218601513057383,5.175931662791885e-05,0.00013765221835072903,0.00022591464256774423,3.434250277968063e-05,0.0005480765957364387
C(profession)[T.lawyer],-0.0016953643984050945,-0.0035863938802938645,-0.0006851629330050196,1.187839527226755e-05,0.000744758987350847,-0.0009444213179252874,0.000868397553450546,0.00039549232243408264,0.001889051906936308,-0.0009835086227343228,0.00019489321120346882,0.0006214738170197513,0.0010766483691133076,0.00012567549530534178,0.0028016617907046615
C(profession)[T.manager],0.0007419001420167947,0.0021765486334145274,0.00036378050285044,-5.2425530275556443e-05,-0.0004655670997688636,0.0005901809102500838,-0.0004966073225383152,-0.00019218601513057383,-0.0009835086227343228,0.0010000620827142807,-2.5938666170431824e-05,-0.00026989049355318276,-0.0005299336828960318,1.2980400113745451e-05,-0.0015515915550548235
C(profession)[T.receptionist],-0.000272840623545683,-0.0001831595017753103,-6.606051891223252e-05,-2.446141464298378e-05,3.316354527805902e-05,-3.777793615771626e-05,6.581919375468968e-05,5.175931662791885e-05,0.00019489321120346882,-2.5938666170431824e-05,0.0004991597749927977,9.483588616231182e-05,0.00012151997428652517,6.112897282532778e-05,0.0001898177352344421
C(profession)[T.salesperson],-0.0006267634702673711,-0.0010394734856662101,-0.00022191290182782913,-1.5463267060800297e-05,0.00021190598656454482,-0.0002663319952647801,0.00026725577202018247,0.00013765221835072903,0.0006214738170197513,-0.00026989049355318276,9.483588616231182e-05,0.0006067597782011604,0.000374154042682464,8.803438092419189e-05,0.0008509021972142219
C(profession)[T.secretary],-0.0009863621044670897,-0.001947956392877466,-0.00038814503757176986,-8.964115481102182e-06,0.0003974000871879611,-0.0005090756227840773,0.0004774002850501385,0.00022591464256774423,0.0010766483691133076,-0.0005299336828960318,0.00012151997428652517,0.000374154042682464,0.0009168583475356361,0.00012728425698349888,0.0016251389631784182
C(profession)[T.teacher],-0.00019618065135847422,-4.0911033228780325e-05,-4.0987000091913326e-05,-2.885987734126637e-05,-5.995809660763605e-07,-3.64747830689497e-07,2.8639383510281923e-05,3.434250277968063e-05,0.00012567549530534178,1.2980400113745451e-05,6.112897282532778e-05,8.803438092419189e-05,0.00012728425698349888,0.0005322931566986773,0.00014314448753785785
C(syntactic_role)[T.subject],-0.002278099247973304,-0.0054863455708590156,-0.0010089360265777864,3.140426455769622e-05,0.001116586485405888,-0.0014513765462067143,0.0012767757259710775,0.0005480765957364387,0.0028016617907046615,-0.0015515915550548235,0.0001898177352344421,0.0008509021972142219,0.0016251389631784182,0.00014314448753785785,0.00555761612725346
