,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.5176857368492008,-0.005382889570200323,0.06164916804519349,-0.08187920700687094,0.0178067446472001
accountant,-0.03719686755544144,0.004703926933699558,0.1685823657177294,0.027211919147064566,0.012125865887986306
administrator,-0.1119321782420168,-0.020226563023039774,-0.40261516013213144,-0.07587475429930217,-0.05023528288812399
agronomist,0.4260210894883214,-0.0017563544586826551,-0.07467613842044273,0.032032995389203456,-0.007578788769079385
binman,1.0817106090180837,-0.0325133145162946,-0.20090402055845658,0.007767315019630985,0.09089112397576216
bodyguard,-0.15337945629168834,0.03747981769002634,0.5483101679493183,0.02729784870622679,0.028080635449957553
bookbinder,0.31623788833310634,0.03519236632124736,-0.18856477335211305,0.07639972226613555,-0.06859558476936756
builder,1.1269852502235358,0.04438876032549168,0.05483657618002537,0.2606562164955712,-0.06490823699588127
cashier,-1.5173292553748245,-0.02960278899874856,-0.029124680487905584,-0.1863333234012485,0.006535408625795676
chauffeur,1.3529563472049704,0.049851789121066,-0.020854667042352067,0.1208528343325819,0.006709836207303808
colonel,1.1928683314183528,0.09169069086239491,0.11463496348559901,0.03229327480166365,0.011320026357051103
doctor,0.16396457353140048,-0.055447107253090364,-0.2348303135451505,-0.06076319369066431,0.036460823349506025
electrician,0.9950365039841641,0.08775043930193946,0.30889686513073306,0.10674500272341163,-0.04499011304750099
farmer,0.5584261135501423,0.05079876186393308,-0.05929709070463691,0.029191976379900224,-0.04086532827723306
farmhand,-0.30077810105823016,-0.01745856712506811,0.10199798812259131,-0.061144827706016654,0.10159897988283219
fisherman,1.7428140566063566,0.029979838956039947,-0.0038349473519374974,0.09650456533671374,0.05195193314533918
hawker,-0.0913715986061557,0.06722643224840175,0.36586285270250696,-0.08316200867927576,0.03162822321143175
housekeeper,-3.1332344920849367,-0.1557722163077402,-0.02931953749775465,-0.2258619621817704,0.06345550146249727
manager,0.04750123133742901,0.007270468281319674,-0.01058743689585954,-0.023940245672815896,0.026968754927467406
midwife,-4.0658143104496105,-0.18745197664632868,0.15483949548071035,-0.2817158368424287,0.09556769824153682
molder,-0.20600198210531073,0.03231740987777865,-0.12108625027937545,-0.013936029123540132,-0.1048476559515079
paralegal,-1.3270886838964364,-0.06571288486039249,-0.02977582433086965,-0.05731930129129765,-0.058170712325026644
programmer,0.5409343547079256,0.02218249692586561,0.23596984059302464,0.10992789793856243,0.09868327729988617
salesperson,-0.7622522023218408,-0.06581622305460404,-0.10663246133957674,-0.0933751595551048,0.03704821674258853
scientist,-0.38138333650197836,-0.08303513774800267,-0.1607486160585685,-0.08604987731302208,0.060642572757339974
scrivener,1.530421479045197,0.07723429733761138,-0.234991628091317,0.22789559417623562,-0.16473129036200881
sergeant,1.1515452901134353,0.029686227433676948,-0.18561307357656448,0.05588983909431503,-0.04493450715720957
soldier,0.5981471034875164,0.0873990135493148,0.21812735361723948,0.14068675281552534,-0.10263401812157547
solicitor,0.29398614563514314,-0.04897642002937908,-0.2383226495057485,-0.05609364871654394,0.04628092669820926
teacher,-1.2279104026225574,-0.04548594313900264,-0.1079826000947755,-0.09236000598295102,-0.015548565190334773
tradesperson,-0.02436350275073293,0.016903020225338617,0.05540788765446404,0.042893230807799436,-0.04727676129136521
welder,0.7381657385115674,0.04258262945220413,0.05064634458469563,0.0855623959895979,-0.00843970371517421
